date,name,label,time,floor,closing,year
25.01.2014,Patrick Sieech,drumcode,19:00,Berghain,FALSE,2014
25.01.2014,Dustin Zahn ,,23:00,Berghain,FALSE,2014
25.01.2014,Nick H�ppner,ostgut ton,23:59,Berghain,TRUE,2014
01.02.2014,Shit Robot,dfa,17:00,Panorama Bar,FALSE,2014
01.02.2014,tINI,desolat,20:00,Panorama Bar,FALSE,2014
01.02.2014,Konstantin Sibold,innervisions,23:59,Panorama Bar,TRUE,2014
01.02.2014,Reference planet e,reference planet e,04:00,Berghain,FALSE,2014
01.02.2014,Tommy Four Seven,clr,05:30,Berghain,FALSE,2014
01.02.2014,Andrei Morant,scope,09:00,Berghain,FALSE,2014
01.02.2014,Function,ostgut ton,12:00,Berghain,FALSE,2014
01.02.2014,Manni Dee,black sun recordings,16:00,Berghain,FALSE,2014
01.02.2014,Emmanuel,enemy,20:00,Berghain,FALSE,2014
01.02.2014,DVS1,klockworks,23:00,Berghain,FALSE,2014
01.02.2014,Thomas Hessler,krill,23:59,Berghain,TRUE,2014
08.02.2014,Fabio Della Torre,bosconi,16:00,Panorama Bar,FALSE,2014
08.02.2014,Damiano von Erckert,ava.,18:30,Panorama Bar,FALSE,2014
08.02.2014,Soundstream,soundstream,21:30,Panorama Bar,FALSE,2014
08.02.2014,Nick H�ppner,ostgut ton,23:59,Panorama Bar,TRUE,2014
08.02.2014,Norman Nodge,ostgut ton,00:00,Berghain,FALSE,2014
08.02.2014,Hardcell & Grindvik,hardcell & grindvik,04:00,Berghain,FALSE,2014
08.02.2014,Sandrien,imprint,06:00,Berghain,FALSE,2014
08.02.2014,Simon Haydo,dem,10:00,Berghain,FALSE,2014
08.02.2014,Bleak,deeply rooted,14:00,Berghain,FALSE,2014
08.02.2014,Cosmin TRG,50weapons,17:00,Berghain,FALSE,2014
08.02.2014,Tom Dicicco,corner,20:00,Berghain,FALSE,2014
08.02.2014,Kobosil,ostgut ton,23:00,Berghain,TRUE,2014
15.02.2014,Ryan Elliott,ostgut ton,01:00,Panorama Bar,FALSE,2014
15.02.2014,XDB,sistrum,16:00,Panorama Bar,FALSE,2014
15.02.2014,nd_baumecker,ostgut ton,19:00,Panorama Bar,FALSE,2014
15.02.2014,Efdemin,dial,22:00,Panorama Bar,TRUE,2014
15.02.2014,Ancient Methods ancient methods,ancient methods ancient methods,04:00,Berghain,FALSE,2014
15.02.2014,Perc,perc,05:15,Berghain,FALSE,2014
15.02.2014,Truss,perc,08:00,Berghain,FALSE,2014
15.02.2014,Loktibrada,antidandruff,11:00,Berghain,FALSE,2014
15.02.2014,Hanno Hinkelbein,killekill,14:00,Berghain,FALSE,2014
15.02.2014,Marcel Dettmann,ostgut ton,17:00,Berghain,FALSE,2014
15.02.2014,Len Faki,ostgut ton,21:00,Berghain,FALSE,2014
15.02.2014,Sigha,hotflush,23:59,Berghain,FALSE,2014
15.02.2014,Ed Davenport,aka inland,23:59,Berghain,TRUE,2014
22.02.2014,Thomas Svensson,vidab,18:00,Panorama Bar,FALSE,2014
22.02.2014,Tale of Us,life & death,21:00,Panorama Bar,FALSE,2014
22.02.2014,Oskar Offermann & Edward,white,23:59,Panorama Bar,TRUE,2014
22.02.2014,Shawn O�Sullivan the corner,shawn o�sullivan the corner,04:00,Berghain,FALSE,2014
22.02.2014,Hans Bouffmyhre,sleaze,05:00,Berghain,FALSE,2014
22.02.2014,Headless Horseman headless horseman,headless horseman headless horseman,08:00,Berghain,FALSE,2014
22.02.2014,Marcel Fengler,ostgut ton,09:00,Berghain,FALSE,2014
22.02.2014,Dj Pete,hardwax,13:00,Berghain,FALSE,2014
22.02.2014,Gary Beck,bek audio,17:00,Berghain,FALSE,2014
22.02.2014,Answer Code Request,ostgut ton,20:00,Berghain,FALSE,2014
22.02.2014,Dj Spider,plan b,23:59,Berghain,FALSE,2014
22.02.2014,Boris,ostgut ton,23:59,Berghain,TRUE,2014
01.03.2014,Heartthrob,isnisnt,15:00,Panorama Bar,FALSE,2014
01.03.2014,Soundstream,sound stream,18:00,Panorama Bar,FALSE,2014
01.03.2014,Ron Trent,prescription,21:00,Panorama Bar,FALSE,2014
01.03.2014,Mike Servito,the bunker,23:59,Panorama Bar,TRUE,2014
01.03.2014,Vril giegling,vril giegling,05:00,Berghain,FALSE,2014
01.03.2014,Lucy,stroboscopic artefacts,06:00,Berghain,FALSE,2014
01.03.2014,Kr!z,token,10:00,Berghain,FALSE,2014
01.03.2014,Dj Expander,sonic culture,14:00,Berghain,FALSE,2014
01.03.2014,Eric Cloutier,the bunker,17:00,Berghain,FALSE,2014
01.03.2014,Mary Velo,frozen border,21:00,Berghain,FALSE,2014
01.03.2014,Konstantin,giegling,23:59,Berghain,FALSE,2014
01.03.2014,R�dh�d,dystopian,23:59,Berghain,TRUE,2014
08.03.2014,nd_baumecker & Steffi,b2b,03:00,Panorama Bar,FALSE,2014
08.03.2014,Fold,electric minds,14:00,Panorama Bar,FALSE,2014
08.03.2014,DVS1,blueprint,17:00,Panorama Bar,FALSE,2014
08.03.2014,Steffi,ostgut ton,21:00,Panorama Bar,FALSE,2014
08.03.2014,nd_baumecker,ostgut ton,23:59,Panorama Bar,TRUE,2014
08.03.2014,Regis,blueprint,04:00,Berghain,FALSE,2014
08.03.2014,DVS1,blueprint,06:30,Berghain,FALSE,2014
08.03.2014,James Ruskin,blueprint,10:00,Berghain,FALSE,2014
08.03.2014,Kobosil,mdr,14:00,Berghain,FALSE,2014
08.03.2014,Anthony Parasole,mdr,17:00,Berghain,FALSE,2014
08.03.2014,Marcel Dettmann,mdr,20:00,Berghain,FALSE,2014
08.03.2014,Marcel Dettmann,mdr,23:59,Berghain,FALSE,2014
08.03.2014,Answer Code Request,mdr,23:59,Berghain,TRUE,2014
15.03.2014,Tim Taylor,tribute to the saint,16:00,Panorama Bar,FALSE,2014
15.03.2014,Robbie Leslie,the saint,18:30,Panorama Bar,FALSE,2014
15.03.2014,Scuba,hotflush,21:00,Panorama Bar,FALSE,2014
15.03.2014,Radio Slave,rekids,23:59,Panorama Bar,TRUE,2014
15.03.2014,Fiedel ostgut ton,fiedel ostgut ton,04:00,Berghain,FALSE,2014
15.03.2014,Robert Hood,m-plant,05:00,Berghain,FALSE,2014
15.03.2014,� Phase,token,07:00,Berghain,FALSE,2014
15.03.2014,Luke Slater,mote evoler,10:00,Berghain,FALSE,2014
15.03.2014,Daniel Miller,mute,13:00,Berghain,FALSE,2014
15.03.2014,Norman Nodge,ostgut ton,15:00,Berghain,FALSE,2014
15.03.2014,Zenker Brothers,ilian tape,19:00,Berghain,FALSE,2014
15.03.2014,Ryan Elliott,ostgut ton,23:00,Berghain,FALSE,2014
15.03.2014,Marcel Fengler,ostgut ton,23:59,Berghain,TRUE,2014
29.03.2014,Molly,rex,01:00,Panorama Bar,FALSE,2014
29.03.2014,Nick H�ppner ,,16:00,Panorama Bar,FALSE,2014
29.03.2014,The Black Madonna,argot,19:00,Panorama Bar,FALSE,2014
29.03.2014,Kosme,thema,22:00,Panorama Bar,TRUE,2014
29.03.2014,Lenny Posso,chronicle,00:00,Berghain,FALSE,2014
29.03.2014,The 65d Mavericks,the 65d mavericks,05:00,Berghain,FALSE,2014
29.03.2014,Clouds,turbo,06:00,Berghain,FALSE,2014
29.03.2014,Mike Dehnert,fachwerk,09:00,Berghain,FALSE,2014
29.03.2014,Roberto ,,12:00,Berghain,FALSE,2014
29.03.2014,Boris,ostgut ton,15:00,Berghain,FALSE,2014
29.03.2014,Ben Gibson,clft,18:00,Berghain,FALSE,2014
29.03.2014,Aiken,chronicle,21:00,Berghain,FALSE,2014
29.03.2014,Oliver Deutschmann,vidab,23:59,Berghain,TRUE,2014
05.04.2014,�me,innervisions,16:00,Panorama Bar,FALSE,2014
05.04.2014,Shonky,appolonia,20:00,Panorama Bar,FALSE,2014
05.04.2014,Michael Mayer,kompakt,23:59,Panorama Bar,TRUE,2014
05.04.2014,Tobias. ostgut ton,tobias. ostgut ton,04:00,Berghain,FALSE,2014
05.04.2014,Peter van Hoesen,time to express,05:30,Berghain,FALSE,2014
05.04.2014,Marco Shuttle,eerie,09:30,Berghain,FALSE,2014
05.04.2014,Blind Observatory,i/y,13:00,Berghain,FALSE,2014
05.04.2014,Kobosil,ostgut ton,16:00,Berghain,FALSE,2014
05.04.2014,Marc Schneider,was,20:00,Berghain,FALSE,2014
05.04.2014,Fiedel,ostgut ton,23:00,Berghain,FALSE,2014
05.04.2014,Margaret Dygas,perlon,23:59,Berghain,TRUE,2014
12.04.2014,Lakuti,uzuri,03:00,Panorama Bar,FALSE,2014
12.04.2014,Onur �zer,vakant,14:00,Panorama Bar,FALSE,2014
12.04.2014,Cassy,cassy,17:00,Panorama Bar,FALSE,2014
12.04.2014,Dego,2000black,20:00,Panorama Bar,FALSE,2014
12.04.2014,Volcov,neroli,23:00,Panorama Bar,TRUE,2014
12.04.2014,Stanislav Tolkachev,stanislav tolkachev,04:00,Berghain,FALSE,2014
12.04.2014,Marcel Dettmann,ostgut ton,05:00,Berghain,FALSE,2014
12.04.2014,Alien Rain alien rain,alien rain alien rain,08:00,Berghain,FALSE,2014
12.04.2014,Ben Klock,ostgut ton,09:00,Berghain,FALSE,2014
12.04.2014,Radio Slave,rekids,13:00,Berghain,FALSE,2014
12.04.2014,Truncate,audio injection,17:00,Berghain,FALSE,2014
12.04.2014,Dj Deep,deeply rooted,20:00,Berghain,FALSE,2014
12.04.2014,Norman Nodge,ostgut ton,23:00,Berghain,FALSE,2014
12.04.2014,Dj Pete,hardwax,23:59,Berghain,TRUE,2014
20.04.2014,Adam Beyer b2bJoseph Capriati,,02:00,Berghain,FALSE,2014
20.04.2014,Joel Mull ,,10:00,Berghain,FALSE,2014
20.04.2014,Marcel Fengler ,,23:00,Berghain,TRUE,2014
20.04.2014,Danny Tenaglia ,,04:00,Panorama Bar,FALSE,2014
20.04.2014,DJ Rob Sperte,the eagle nyc,08:00,Panorama Bar,FALSE,2014
20.04.2014,Peak & Swift ,,11:00,Panorama Bar,FALSE,2014
20.04.2014,ItaloJohnson,italo johnson,15:00,Panorama Bar,FALSE,2014
20.04.2014,Discodromo,cocktail d'amore,19:00,Panorama Bar,FALSE,2014
20.04.2014,Agoria,innervisions,23:59,Panorama Bar,TRUE,2014
26.04.2014,Hunee,rush hour,13:00,Panorama Bar,FALSE,2014
26.04.2014,Underground Paris,my love is underground,17:00,Panorama Bar,FALSE,2014
26.04.2014,Brawther,balance,21:00,Panorama Bar,FALSE,2014
26.04.2014,??? ,,23:59,Panorama Bar,TRUE,2014
26.04.2014,Johannes Heil figure,johannes heil figure,04:00,Berghain,FALSE,2014
26.04.2014,Dj Hyperactive,droid,05:30,Berghain,FALSE,2014
26.04.2014,Markus Suckut,figure,08:30,Berghain,FALSE,2014
26.04.2014,Roman Poncet,figure,12:00,Berghain,FALSE,2014
26.04.2014,Don Williams,mojuba,15:00,Berghain,FALSE,2014
26.04.2014,Jeroen Search,figure spc,19:00,Berghain,FALSE,2014
26.04.2014,Len Faki,figure,22:00,Berghain,FALSE,2014
26.04.2014,Len Faki,figure,23:59,Berghain,TRUE,2014
03.05.2014,Aera Negrot,bpitch control,14:00,Panorama Bar,FALSE,2014
03.05.2014,Shinedoe,bpitch control,17:00,Panorama Bar,FALSE,2014
03.05.2014,Kiki,bpitch control,20:00,Panorama Bar,TRUE,2014
03.05.2014,Hubble sleep is commercial,hubble sleep is commercial,04:00,Berghain,FALSE,2014
03.05.2014,Dave Clarke ,,05:00,Berghain,FALSE,2014
03.05.2014,Alan Fitzpatrick,drumcode,08:00,Berghain,FALSE,2014
03.05.2014,Henning Baer,k209,12:00,Berghain,FALSE,2014
03.05.2014,Deepbass,informa,17:00,Berghain,FALSE,2014
03.05.2014,Answer Code Request,ostgut ton,20:00,Berghain,FALSE,2014
03.05.2014,DJ Red,bpitch,23:59,Berghain,TRUE,2014
10.05.2014,Dor,laid,14:00,Panorama Bar,FALSE,2014
10.05.2014,Bicep,feel my bicep,18:00,Panorama Bar,TRUE,2014
10.05.2014,He/aT he/at,he/at he/at,04:00,Berghain,FALSE,2014
10.05.2014,Ben Klock,ostgut ton,05:00,Berghain,FALSE,2014
10.05.2014,Blawan,hinge finger,09:00,Berghain,FALSE,2014
10.05.2014,Norman Nodge,ostgut ton,12:00,Berghain,FALSE,2014
10.05.2014,Pangaea,hessle audio,15:00,Berghain,FALSE,2014
10.05.2014,Tim Wolff,dynamic reflection,18:00,Berghain,FALSE,2014
10.05.2014,Don Williams,mojuba,22:00,Berghain,FALSE,2014
10.05.2014,DJ Skurge,underground resistance,23:59,Berghain,TRUE,2014
17.05.2014,Lee Gamble & Ron Morelli,b2b,15:00,Panorama Bar,FALSE,2014
17.05.2014,Spencer Parker,work them,19:00,Panorama Bar,TRUE,2014
17.05.2014,Function ostgut ton,function ostgut ton,04:00,Berghain,FALSE,2014
17.05.2014,Len Faki,figure,05:00,Berghain,FALSE,2014
17.05.2014,Ron Morelli,l.i.e.s.,09:00,Berghain,FALSE,2014
17.05.2014,Cleric,figure,12:00,Berghain,FALSE,2014
17.05.2014,Drumcell,droid,16:00,Berghain,FALSE,2014
17.05.2014,Marcel Dettmann,ostgut ton,20:00,Berghain,FALSE,2014
17.05.2014,Nick H�ppner,ostgut ton,23:59,Berghain,TRUE,2014
24.05.2014,Virginia,ostgut ton,12:00,Panorama Bar,FALSE,2014
24.05.2014,Krystal Klear,cold tonic,16:00,Panorama Bar,TRUE,2014
24.05.2014,Extrawelt cocoon,extrawelt cocoon,04:00,Berghain,FALSE,2014
24.05.2014,Andr� Galluzzi,aras,05:30,Berghain,FALSE,2014
24.05.2014,Boris,ostgut ton,09:00,Berghain,FALSE,2014
24.05.2014,Anthony Parasole,the corner,13:00,Berghain,FALSE,2014
24.05.2014,DJ Spider,plan b,17:00,Berghain,FALSE,2014
24.05.2014,H�ctor Oaks,quant,20:00,Berghain,FALSE,2014
24.05.2014,Marcel Fengler,ostgut ton,23:00,Berghain,FALSE,2014
24.05.2014,Fiedel,ostgut ton,23:59,Berghain,TRUE,2014
31.05.2014,RNDM ,,01:00,Panorama Bar,FALSE,2014
31.05.2014,Basic Soul Unit,lab.our,13:00,Panorama Bar,FALSE,2014
31.05.2014,Newworldaquarium,nwaq,17:00,Panorama Bar,FALSE,2014
31.05.2014,Fred P ,,21:00,Panorama Bar,TRUE,2014
31.05.2014,Blacknecks blacknecks,blacknecks blacknecks,04:00,Berghain,FALSE,2014
31.05.2014,Egyptrixx,night slugs,05:00,Berghain,FALSE,2014
31.05.2014,Paul Ritch quartz music,paul ritch quartz music,08:00,Berghain,FALSE,2014
31.05.2014,Abstract Division,dynamic reflection,09:00,Berghain,FALSE,2014
31.05.2014,Harre,click,14:00,Berghain,FALSE,2014
31.05.2014,Stefan Rein,pure,18:00,Berghain,FALSE,2014
31.05.2014,Oliver Deutschmann,vidab,23:00,Berghain,FALSE,2014
31.05.2014,Vester Koza,maslo,23:59,Berghain,TRUE,2014
07.06.2014,Staffan Lindberg,dolly dubs,12:00,Garten,FALSE,2014
07.06.2014,Akirahawks ,,15:00,Garten,FALSE,2014
07.06.2014,Jacques Renault,let�s play house,17:30,Garten,TRUE,2014
07.06.2014,Scuba,hotflush,03:00,Panorama Bar,FALSE,2014
07.06.2014,Dense & Pika hotflush,dense & pika hotflush,06:00,Panorama Bar,FALSE,2014
07.06.2014,Phil Kieran,pkr,07:00,Panorama Bar,FALSE,2014
07.06.2014,ItaloJohnson,italojohnson,09:30,Panorama Bar,FALSE,2014
07.06.2014,Jack Haighton,hotflush,23:59,Panorama Bar,TRUE,2014
07.06.2014,Ed Davenport,counterchange,04:00,Berghain,FALSE,2014
07.06.2014,Hyetal black acre,hyetal black acre,04:00,Berghain,FALSE,2014
07.06.2014,Pariah,r&s,05:00,Berghain,FALSE,2014
07.06.2014,Answer Code Request,ostgut ton,08:00,Berghain,FALSE,2014
07.06.2014,Randomer,hemlock,12:00,Berghain,FALSE,2014
07.06.2014,Blind Observatory,i/y,16:00,Berghain,FALSE,2014
07.06.2014,Antigone,construct re-form,20:00,Berghain,FALSE,2014
07.06.2014,Kobosil,ostgut ton,23:59,Berghain,FALSE,2014
07.06.2014,XDB,dolly,23:59,Berghain,TRUE,2014
14.06.2014,Spencer Parker ,,12:30,Panorama Bar,FALSE,2014
14.06.2014,Waze & Odyssey,w&o street tracks,16:00,Panorama Bar,FALSE,2014
14.06.2014,Magaret Dygas,perlon,20:00,Panorama Bar,FALSE,2014
14.06.2014,San Soda,we play house,23:59,Panorama Bar,TRUE,2014
14.06.2014,Redshape present,redshape present,04:00,Berghain,FALSE,2014
14.06.2014,Sandrien,wolfskuil,05:00,Berghain,FALSE,2014
14.06.2014,Marcel Fengler,ostgut ton,09:00,Berghain,FALSE,2014
14.06.2014,Oliver Deutschmann,vidab,13:00,Berghain,FALSE,2014
14.06.2014,DJ Nobu,bitta,17:00,Berghain,FALSE,2014
14.06.2014,Barker,ostgut ton,20:00,Berghain,FALSE,2014
14.06.2014,Ryan Elliott,ostgut ton,23:59,Berghain,FALSE,2014
14.06.2014,Ben Klock,ostgut ton,23:59,Berghain,TRUE,2014
21.06.2014,??? ,,01:00,Panorama Bar,FALSE,2014
21.06.2014,Massimilliano Pagliara,larj,14:00,Panorama Bar,FALSE,2014
21.06.2014,Jason Kendig,honey soundsystem,18:00,Panorama Bar,FALSE,2014
21.06.2014,nd_baumecker,ostgut ton,21:00,Panorama Bar,TRUE,2014
21.06.2014,Tama Sumo,ostgut ton,04:00,Berghain,FALSE,2014
21.06.2014,Roger23,baud,08:00,Berghain,FALSE,2014
21.06.2014,Steffi,ostgut ton,12:00,Berghain,FALSE,2014
21.06.2014,Marcel Dettmann,ostgut ton,16:00,Berghain,FALSE,2014
21.06.2014,DVS1,hush,20:00,Berghain,FALSE,2014
21.06.2014,Boris,ostgut ton,23:59,Berghain,FALSE,2014
21.06.2014,Fiedel,ostgut ton,23:59,Berghain,TRUE,2014
28.06.2014,Gunnar Stiller,upon.you,12:00,Panorama Bar,FALSE,2014
28.06.2014,Emerson Todd,upon.you,15:00,Panorama Bar,FALSE,2014
28.06.2014,The Cheapers,upon.you,19:00,Panorama Bar,FALSE,2014
28.06.2014,Rotciv ,,23:00,Panorama Bar,TRUE,2014
28.06.2014,Terence Fixmer planet rouge,terence fixmer planet rouge,04:00,Berghain,FALSE,2014
28.06.2014,Cari Lekebusch,drumcode,05:30,Berghain,FALSE,2014
28.06.2014,Mike Parker,prologue,08:30,Berghain,FALSE,2014
28.06.2014,Roman Lindau,fachwerk,12:00,Berghain,FALSE,2014
28.06.2014,DJ Pete,hard wax,16:00,Berghain,FALSE,2014
28.06.2014,Norman Nodge,ostgut ton,20:00,Berghain,FALSE,2014
28.06.2014,Silva Rymd,ghosts,23:59,Berghain,TRUE,2014
05.07.2014,Young Marco,esp institute,12:00,Garten,FALSE,2014
05.07.2014,Tama Sumo,ostgut ton,16:00,Garten,TRUE,2014
05.07.2014,Quarion,retreat,00:00,Panorama Bar,FALSE,2014
05.07.2014,Kuba Sojka souliner records,kuba sojka souliner records,04:00,Panorama Bar,FALSE,2014
05.07.2014,Joakim,tigersushi,05:00,Panorama Bar,FALSE,2014
05.07.2014,Margaret Dygas,perlon,07:30,Panorama Bar,TRUE,2014
05.07.2014,AnD,edlx,00:00,Berghain,FALSE,2014
05.07.2014,Sawlin & Subjected edlx,sawlin & subjected edlx,04:00,Berghain,FALSE,2014
05.07.2014,Zeitgeber,stroboscopic artefacts,05:00,Berghain,FALSE,2014
05.07.2014,Talismann,talismann,09:00,Berghain,FALSE,2014
05.07.2014,Cosmin TRG,50weapons,13:00,Berghain,FALSE,2014
05.07.2014,Efdemin,dial,17:00,Berghain,FALSE,2014
05.07.2014,Nick H�ppner,ostgut ton,21:00,Berghain,TRUE,2014
12.07.2014,Cassy,beatstreet,12:00,Garten,FALSE,2014
12.07.2014,Andre Galluzzi,aras,15:00,Garten,FALSE,2014
12.07.2014,Len Faki,figure,18:00,Garten,TRUE,2014
12.07.2014,Kevin Reynolds ,,05:00,Panorama Bar,FALSE,2014
12.07.2014,Marquis Hawkes,dabj,06:00,Panorama Bar,FALSE,2014
12.07.2014,Dixon Avenue Basement Jams,dabj,09:00,Panorama Bar,FALSE,2014
12.07.2014,Oskar Offermann & Edward,white,23:59,Panorama Bar,TRUE,2014
12.07.2014,Exium pole rec,exium pole rec,04:00,Berghain,FALSE,2014
12.07.2014,Rolando,ostgut ton,05:30,Berghain,FALSE,2014
12.07.2014,Anomaly,aka fred p,08:30,Berghain,FALSE,2014
12.07.2014,Boris,ostgut ton,11:30,Berghain,FALSE,2014
12.07.2014,Freddy K,key rec,15:00,Berghain,FALSE,2014
12.07.2014,Answer Code Request,ostgut ton,19:00,Berghain,FALSE,2014
12.07.2014,Dj Pete,chain reaction,23:59,Berghain,TRUE,2014
19.07.2014,Borrowed Identity,mistress,12:00,Garten,FALSE,2014
19.07.2014,Ryan Elliott,ostgut ton,15:00,Garten,FALSE,2014
19.07.2014,Mr. Tophat & Art Alfie,karlovak,17:00,Garten,TRUE,2014
19.07.2014,Alle die noch stehen k�nnen ,,20:00,Panorama Bar,TRUE,2014
19.07.2014,Polar Inertia demented,polar inertia demented,04:00,Berghain,FALSE,2014
19.07.2014,Marcel Fengler,ostgut ton,05:00,Berghain,FALSE,2014
19.07.2014,Ben Klock,ostgut ton,09:00,Berghain,FALSE,2014
19.07.2014,Norman Nodge,ostgut ton,12:00,Berghain,FALSE,2014
19.07.2014,Adriana Lopez,grey report,19:00,Berghain,FALSE,2014
19.07.2014,R�dh�d,dystopian,23:59,Berghain,FALSE,2014
19.07.2014,�me dj,innervisions,23:59,Berghain,TRUE,2014
26.07.2014,"Dexter, Virginia, Steffi & nd_baumecker ",,12:00,Garten,TRUE,2014
26.07.2014,Stereogamous feat. Shaun J. Wright classic,stereogamous feat. shaun j. wright classic,04:00,Panorama Bar,FALSE,2014
26.07.2014,Kim Ann Foxman,love fever records,04:50,Panorama Bar,FALSE,2014
26.07.2014,DVS1,hush,08:00,Panorama Bar,FALSE,2014
26.07.2014,nd_baumecker,ostgut ton,23:59,Panorama Bar,TRUE,2014
26.07.2014,Albert van Abbe vanabbe,albert van abbe vanabbe,04:00,Berghain,FALSE,2014
26.07.2014,Etapp Kyle,klockworks,05:00,Berghain,FALSE,2014
26.07.2014,Marcel Dettmann,ostgut ton,09:00,Berghain,FALSE,2014
26.07.2014,Dr. Rubinstein ,,13:00,Berghain,FALSE,2014
26.07.2014,Anthony Parasole,the corner,17:00,Berghain,FALSE,2014
26.07.2014,Matrixxman,delft,21:00,Berghain,FALSE,2014
26.07.2014,Fiedel,ostgut ton,23:59,Berghain,FALSE,2014
26.07.2014,Ron Albrecht,gerberei,23:59,Berghain,TRUE,2014
02.08.2014,Fritz Zander,suol,12:00,Panorama Bar,FALSE,2014
02.08.2014,Axel Boman,studio barnhus,16:00,Panorama Bar,FALSE,2014
02.08.2014,Matthew Styles ,,20:00,Panorama Bar,FALSE,2014
02.08.2014,Roi Perez ,,23:59,Panorama Bar,TRUE,2014
02.08.2014,DJ Pete,hard wax,02:00,Berghain,FALSE,2014
02.08.2014,Kareem zhark,kareem zhark,04:00,Berghain,FALSE,2014
02.08.2014,Shifted,bed of nails,06:00,Berghain,FALSE,2014
02.08.2014,Mike Shannon,cynosure,10:00,Berghain,FALSE,2014
02.08.2014,H�ctor Oaks,key,14:00,Berghain,FALSE,2014
02.08.2014,Radio Slave ,,18:00,Berghain,FALSE,2014
02.08.2014,Anja Zaube ,,22:00,Berghain,FALSE,2014
02.08.2014,Blue Hour,blue hour,23:59,Berghain,TRUE,2014
09.08.2014,Sven Von Th�len,work them,13:00,Panorama Bar,FALSE,2014
09.08.2014,The Black Madonna ,,18:00,Panorama Bar,FALSE,2014
09.08.2014,Seth Troxler ,,23:00,Panorama Bar,TRUE,2014
09.08.2014,Furfriend perc trax,furfriend perc trax,04:00,Berghain,FALSE,2014
09.08.2014,DJ HMC,juice,05:00,Berghain,FALSE,2014
09.08.2014,P�r Grindvik,stockholm ltd,08:00,Berghain,FALSE,2014
09.08.2014,Jerome Sydenham,ibadan,11:00,Berghain,FALSE,2014
09.08.2014,Silva Rymd ,,14:00,Berghain,FALSE,2014
09.08.2014,Eric Cloutier,the bunker,18:00,Berghain,FALSE,2014
09.08.2014,Kyle Geiger,sleaze,21:00,Berghain,FALSE,2014
09.08.2014,Barker,leisure system,23:59,Berghain,FALSE,2014
09.08.2014,K209,henning baer & milton bradley,23:59,Berghain,TRUE,2014
23.08.2014,Johanna Knutsson,klasse,16:00,Panorama Bar,FALSE,2014
23.08.2014,Staffan Lindberg ,,20:00,Panorama Bar,FALSE,2014
23.08.2014,Discodromo,cocktail d�amore,23:59,Panorama Bar,TRUE,2014
23.08.2014,Benjamin Damage 50weapons,benjamin damage 50weapons,04:00,Berghain,FALSE,2014
23.08.2014,Heiko Laux,kanzleramt,05:00,Berghain,FALSE,2014
23.08.2014,Sebastian Kramer vs Don Williams ,,08:00,Berghain,FALSE,2014
23.08.2014,Vincent Neumann,distillery,13:00,Berghain,FALSE,2014
23.08.2014,Georg Bigalke,esoulate,17:00,Berghain,FALSE,2014
23.08.2014,Hanno Hinkelbein,,20:00,Berghain,FALSE,2014
23.08.2014,Oliver Deutschmann,vidab,23:00,Berghain,FALSE,2014
23.08.2014,I/Y,moments,23:59,Berghain,TRUE,2014
30.08.2014,Erwan,der tanzt,16:00,Panorama Bar,FALSE,2014
30.08.2014,Rroxymore,human level,20:00,Panorama Bar,FALSE,2014
30.08.2014,Claire Morgan,haul music,23:59,Panorama Bar,TRUE,2014
30.08.2014,Ed Davenport,counterchangell,01:00,Berghain,FALSE,2014
30.08.2014,Mike Dehnert fachwerk,mike dehnert fachwerk,04:00,Berghain,FALSE,2014
30.08.2014,Levon Vincent,deconstruct,05:00,Berghain,FALSE,2014
30.08.2014,Limo,fachwerk,08:00,Berghain,FALSE,2014
30.08.2014,Roberto,fachwerk,11:00,Berghain,FALSE,2014
30.08.2014,MD2,fachwerk,15:00,Berghain,FALSE,2014
30.08.2014,Roman Lindau,fachwerk,18:00,Berghain,FALSE,2014
30.08.2014,Black Nakhur,pneuma-dor,22:00,Berghain,FALSE,2014
30.08.2014,Sascha Rydell,fachwerk,23:59,Berghain,TRUE,2014
06.09.2014,Filippo Moscatello ,,12:00,Panorama Bar,FALSE,2014
06.09.2014,Late Nite Tuff Guy ,,15:00,Panorama Bar,FALSE,2014
06.09.2014,Shit Robot ,,18:00,Panorama Bar,FALSE,2014
06.09.2014,The Juan MacLean ,,21:00,Panorama Bar,FALSE,2014
06.09.2014,Radio Slave ,,23:59,Panorama Bar,TRUE,2014
06.09.2014,Len Faki ,,00:00,Berghain,FALSE,2014
06.09.2014,Xosar,xosar,04:00,Berghain,FALSE,2014
06.09.2014,Robert Hood ,,05:00,Berghain,FALSE,2014
06.09.2014,Eomac,eomac,07:00,Berghain,FALSE,2014
06.09.2014,Norman Nodge ,,08:00,Berghain,FALSE,2014
06.09.2014,Francois X ,,12:00,Berghain,FALSE,2014
06.09.2014,Marcel Dettmann ,,16:00,Berghain,FALSE,2014
06.09.2014,� [Phase] ,,20:00,Berghain,FALSE,2014
06.09.2014,Oliver Deutschmann ,,23:59,Berghain,TRUE,2014
13.09.2014,Credit 00,uncanny valley,14:00,Panorama Bar,FALSE,2014
13.09.2014,Massimiliano Pagliara,larj,17:00,Panorama Bar,FALSE,2014
